iri,source_file,parent_iris,label_en,label_de,label_none,definition_en,definition_de,definition_none,label_en_suggested,label_de_suggested,definition_en_suggested,definition_de_suggested,notes
https://w3id.org/pmd/co/PMD_0000990,src/ontology/components/pmdco-devices.owl,https://w3id.org/pmd/co/PMD_0000557,thin layer chromatography system,Dünnschichtchromatographiesystem,,A chromatography system used for separating compounds in a sample using a thin layer of adsorbent material on a plate.,Ein Chromatographiesystem zur Trennung von Verbindungen in einer Probe unter Verwendung einer dünnen Schicht adsorbierenden Materials auf einer Platte.,,,,,,
https://w3id.org/pmd/co/PMD_0000991,src/ontology/components/pmdco-devices.owl,https://w3id.org/pmd/co/PMD_0000508,3d printer,3D-Drucker,,A 3D Printer is an additive manufacturing device that creates three-dimensional objects by building them layer by layer from a digital model.,"Ein 3D-Drucker ist ein Gerät für die additive Fertigung, das dreidimensionale Objekte durch schichtweises Aufbauen aus einem digitalen Modell erzeugt.",,,,,,
https://w3id.org/pmd/co/PMD_0000994,src/ontology/components/pmdco-devices.owl,https://w3id.org/pmd/co/PMD_0000602,torsion testing machine,Torsionsprüfmaschine,,A device used to test the resistance of materials to twisting forces by applying a torque and measuring the resulting deformation.,Ein Gerät zur Prüfung des Widerstands von Materialien gegenüber Drehkräften durch Anwendung eines Drehmoments und Messung der resultierenden Verformung.,,,,,,
https://w3id.org/pmd/co/PMD_0000997,src/ontology/components/pmdco-devices.owl,https://w3id.org/pmd/co/PMD_0000561,ultrasonic cleaner,Ultraschallreiniger,,A device that uses ultrasound and a cleaning solvent to clean delicate or complex items.,"Ein Gerät, das Ultraschall und ein Reinigungsmittel verwendet, um empfindliche oder komplexe Gegenstände zu reinigen.",,,,,,
https://w3id.org/pmd/co/PMD_0000998,src/ontology/components/pmdco-devices.owl,https://w3id.org/pmd/co/PMD_0000602,ultraviolet visible spectrophotometer,Ultraviolett-Visible-Spektrophotometer,,A device used to measure the absorbance of a sample in the ultraviolet and visible regions of the electromagnetic spectrum.,Ein Gerät zur Messung der Absorption einer Probe im ultravioletten und sichtbaren Bereich des elektromagnetischen Spektrums.,,,,,,
https://w3id.org/pmd/co/PMD_0001004,src/ontology/components/pmdco-devices.owl,https://w3id.org/pmd/co/PMD_0000602,viscometer,Viskosimeter,,"A device used to measure the viscosity of liquids, providing information about their flow properties.","Ein Gerät zur Messung der Viskosität von Flüssigkeiten, das Informationen über ihre Fließeigenschaften liefert.",,,,,,
https://w3id.org/pmd/co/PMD_0001006,src/ontology/components/pmdco-devices.owl,https://w3id.org/pmd/co/PMD_0000602,water purification system,Wasseraufbereitungssystem,,A water purification system is a device used to remove contaminants from water to produce clean and safe drinking water.,"Ein Wasseraufbereitungssystem ist ein Gerät, das verwendet wird, um Verunreinigungen aus Wasser zu entfernen, um sauberes und sicheres Trinkwasser herzustellen.",,,,,,
https://w3id.org/pmd/co/PMD_0001007,src/ontology/components/pmdco-devices.owl,[complex],waterjet cutter,Wasserstrahlschneider,,"A device that utilizes a high-pressure stream of water or a water stream with abrasive particles to cut materials such as metal, stone, plastic, etc.","Ein Gerät, das einen Hochdruckwasserstrahl oder einen Wasserstrahl mit abrasiven Partikeln verwendet, um Materialien wie Metall, Stein, Kunststoff usw. zu schneiden.",,,,,,
https://w3id.org/pmd/co/PMD_0001009,src/ontology/components/pmdco-devices.owl,https://w3id.org/pmd/co/PMD_0000602,wear testing machine,Verschleißprüfmaschine,,A device used to test the wear resistance of materials by subjecting them to abrasive conditions.,Ein Gerät zur Prüfung der Verschleißfestigkeit von Materialien durch Aussetzen dieser Bedingungen unter Abrasivbedingungen.,,,,,,
https://w3id.org/pmd/co/PMD_0001011,src/ontology/components/pmdco-devices.owl,https://w3id.org/pmd/co/PMD_0000602,welding device,Schweißgerät,,"A device used for joining materials by melting them together, typically with the addition of a filler material.","Ein Gerät zum Verbinden von Materialien durch Schmelzen, üblicherweise unter Zugabe eines Füllmaterials.",,,,,,
https://w3id.org/pmd/co/PMD_0001013,src/ontology/components/pmdco-devices.owl,https://w3id.org/pmd/co/PMD_0000812,welding function,Schweißfunktion,,A welding function is a joining function that is realized in fusing materials by welding.,"Eine Unterfunktion des Verbindens, die durchgeführt wird, um Materialien durch Schweißtechniken zu verbinden.",,,,,,
https://w3id.org/pmd/co/PMD_0001020,src/ontology/components/pmdco-devices.owl,https://w3id.org/pmd/co/PMD_0000602,x-ray diffractometer,Röntgenbeugungsgerät,,An X-Ray diffractometer is a measuring device that determines the crystal structure of materials by analyzing the diffraction patterns of X-rays passed through a sample.,"Ein Röntgenbeugungsgerät ist ein Messgerät, das die Kristallstruktur von Materialien durch Analyse der Beugungsmuster von durch eine Probe geleiteten Röntgenstrahlen bestimmt.",,,,,,
https://w3id.org/pmd/co/PMD_0001021,src/ontology/components/pmdco-devices.owl,https://w3id.org/pmd/co/PMD_0000602,x-ray analyzer,Röntgenanalysator,,A device used to analyze the composition and properties of materials through X-ray techniques such as diffraction or fluorescence.,Ein Gerät zur Analyse der Zusammensetzung und Eigenschaften von Materialien durch Röntgenverfahren wie Beugung oder Fluoreszenz.,,,,,,
https://w3id.org/pmd/co/PMD_0001022,src/ontology/components/pmdco-devices.owl,https://w3id.org/pmd/co/PMD_0000602,x-ray computed tomography system,Röntgen-Computertomographiesystem,,A device that uses X-ray computed tomography techniques to produce cross-sectional images of a material.,"Ein Gerät, das Röntgen-Computertomographietechniken verwendet, um Querschnittsbilder eines Materials zu erstellen.",,,,,,
https://w3id.org/pmd/co/PMD_0001023,src/ontology/components/pmdco-devices.owl,https://w3id.org/pmd/co/PMD_0000602,x-ray mapping device,Röntgenkartierungsgerät,,A device used for mapping the spatial distribution of elements or compounds within a material using X-ray fluorescence or diffraction techniques.,"Ein Gerät, das zur Kartierung der räumlichen Verteilung von Elementen oder Verbindungen innerhalb eines Materials mithilfe von Röntgenfluoreszenz- oder -beugungstechniken verwendet wird.",,,,,,
https://w3id.org/pmd/co/PMD_0001024,src/ontology/components/pmdco-devices.owl,https://w3id.org/pmd/co/PMD_0000602,x-ray microanalysis system,Röntgenmikroanalyssystem,,A device used for microanalysis of materials using X-ray techniques to determine elemental composition at a microscopic scale.,Ein Gerät zur Mikroanalyse von Materialien unter Verwendung von Röntgentechniken zur Bestimmung der Elementzusammensetzung auf mikroskopischer Ebene.,,,,,,
https://w3id.org/pmd/co/PMD_0001998,src/ontology/components/pmdco-devices.owl,[complex],cutting device,,,"A device designed to cut, slice, divide, or sever objects.",,,,,,,
https://w3id.org/pmd/co/PMD_0001999,src/ontology/components/pmdco-devices.owl,https://w3id.org/pmd/co/PMD_0000602,hand held device,,,A device that has the disposition to be grasped and operated by a human hand and is designed for manual use.,,,,,,,
https://w3id.org/pmd/co/PMD_0020183,src/ontology/components/pmdco-devices.owl,https://w3id.org/pmd/co/PMD_0000648,stretch straightener machine,Recker,,"A strech straightener machine is a forming machine that is used in a ""forming under tensile conditions"" process.",,,,,,,
https://w3id.org/pmd/co/PMD_0020184,src/ontology/components/pmdco-devices.owl,https://w3id.org/pmd/co/PMD_0000602,rolling mill,Walzwerk,,A rolling mill is a device that has part some rolling stand and whose specified input participates in some forming process.,,,,,,,
https://w3id.org/pmd/co/PMD_0020185,src/ontology/components/pmdco-devices.owl,https://w3id.org/pmd/co/PMD_0000602,rolling stand,,,"A rolling stand is a device that is part of a rolling mill, has some work rolls and participates in a rolling pass.","Ein Walzstock ist ein Teil eines Walzwerks, hat als Teil Arbeitswalzen und nimmt Teil an einen Walzstich.",,,,,,
https://w3id.org/pmd/co/PMD_0025008,src/ontology/components/pmdco-devices.owl,https://w3id.org/pmd/co/PMD_0000624,transmission electron microscope,Transmissionselektronenmikroskop,,An electron microscope that produces high-resolution images of a sample's internal structure by transmitting electrons through the sample.,"Ein Elektronenmikroskop, das hochauflösende Bilder der inneren Struktur einer Probe erzeugt, indem es Elektronen durch die Probe strahlt.",,,,,,
https://w3id.org/pmd/co/PMD_0025021,src/ontology/components/pmdco-devices.owl,https://w3id.org/pmd/co/PMD_0000602,stamping press,Stanzmachine,,Stamping press is a metalworking device which is used to shape a cut metal by deforming it with a die.,"Eine Stanzmachine ist ein Werkzeug/Gerät zur Metallbearbeitung, das dazu dient, geschnittenes Metall durch Verformung mit einer Matrize zu formen.",,,,,,
https://w3id.org/pmd/co/PMD_0060006,src/ontology/components/pmdco-devices.owl,http://purl.obolibrary.org/obo/IAO_0000033,device specification,,,"A directive information entity that outlines the technical requirements, features, constraints, and performance criteria of a specific device, guiding its design, manufacturing, operation, or maintenance.",,,,,,,
https://w3id.org/pmd/co/PMD_0000053,src/ontology/components/pmdco-manufacturing.owl,[complex],melting process,Schmelzprozess,,a thermally induced change of aggregate state during which a solid material undergoes a phase transition into a liquid state. It involves the absorption of heat and occurs at or above the material's melting point.,"Ein Schmelzvorgang ist ein thermisch induzierter Prozess, bei dem ein festes Material einen Phasenübergang in einen flüssigen Zustand erfährt. Er beinhaltet die Absorption von Wärme und findet bei oder oberhalb des Schmelzpunkts des Materials statt.",,,,,,
https://w3id.org/pmd/co/PMD_0000103,src/ontology/components/pmdco-manufacturing.owl,https://w3id.org/pmd/co/PMD_0000833,hardening,,,A manufacturing process that increases the strength and hardness of a material.,,,,,,,
https://w3id.org/pmd/co/PMD_0000104,src/ontology/components/pmdco-manufacturing.owl,https://w3id.org/pmd/co/PMD_0000103,ion-exchange hardening,,,Hardening process used in glass manufacturing where ions in the glass are replaced by larger ions from a solution which create compressive stress and increased hardness.,,,,,,,
https://w3id.org/pmd/co/PMD_0000113,src/ontology/components/pmdco-manufacturing.owl,http://purl.obolibrary.org/obo/COB_0000035,conventional ceramics manufacturing,,,A process that relies on traditional and manual methods to produce ceramics.,,,,,,,
https://w3id.org/pmd/co/PMD_0000122,src/ontology/components/pmdco-manufacturing.owl,http://purl.obolibrary.org/obo/BFO_0000023,laminate ply role,,,role inherent in a single two-dimensional sheet that provides a specific high-strength orientation within a multi-layered stack,,,,,,,
https://w3id.org/pmd/co/PMD_0000124,src/ontology/components/pmdco-manufacturing.owl,http://purl.obolibrary.org/obo/BFO_0000023,sandwich sheet role,,,"a stiff, strong material that carries bending loads through tensile and compressive stresses when integrated into a panel assembly",,,,,,,
https://w3id.org/pmd/co/PMD_0000125,src/ontology/components/pmdco-manufacturing.owl,http://purl.obolibrary.org/obo/BFO_0000023,sandwich core role,,,"a lightweight, low-density material that maintains the separation of face sheets and withstands transverse shear stresses",,,,,,,
https://w3id.org/pmd/co/PMD_0000513,src/ontology/components/pmdco-manufacturing.owl,http://purl.obolibrary.org/obo/BFO_0000015,aging process,Alterungsprozess,,The process of hardening an alloy by a method that causes a constituent to precipitate from solid solution.,"Das Aging oder Auslagern ist ein Anlassvorgang, der den Martensit (Härtungsgefüge) wieder duktil und verformbar macht. Dabei wird ein Agingvorgang genutzt, nämlich die Bildung von Ausscheidungen in Form von FeXCY - Carbiden",,,,,,
https://w3id.org/pmd/co/PMD_0000524,src/ontology/components/pmdco-manufacturing.owl,https://w3id.org/pmd/co/PMD_0000833,assembling process,Assemblierungsprozess,,An assembling process is a manufacturing process that mounts or demounts components.,,,,,,,
https://w3id.org/pmd/co/PMD_0000534,src/ontology/components/pmdco-manufacturing.owl,http://purl.obolibrary.org/obo/BFO_0000023,blank role,Rohling-Rolle,,"Role of an object, which is realized in a preparation process",,,,,,,
https://w3id.org/pmd/co/PMD_0000540,src/ontology/components/pmdco-manufacturing.owl,https://w3id.org/pmd/co/PMD_0000550,burning,Brennen,,"a 'changing properties of material' process that involves burning typically refers to the application of high heat, often resulting in combustion or thermal degradation, to alter the physical or chemical properties of a material, leading to changes like hardening, alteration in chemical composition, or reduction in mass,","Ein Stoffeigenschaftsänderungsprozess, der das Brennen beinhaltet, bezieht sich in der Regel auf die Anwendung großer Hitze, die oft zu einer Verbrennung oder thermischen Zersetzung führt, um die physikalischen oder chemischen Eigenschaften eines Materials zu verändern, was zu Veränderungen wie Härtung, Änderung der chemischen Zusammensetzung oder Verringerung der Masse führt,",,,,,,
https://w3id.org/pmd/co/PMD_0000550,src/ontology/components/pmdco-manufacturing.owl,https://w3id.org/pmd/co/PMD_0000833,changing properties of material,Stoffeigenschaft Ändern,,"A manufacturing process that modifies the characteristics of the material from which a workpiece is made, including by processes at the submicroscopic or atomic scale, such as atomic diffusion, dislocation formation and movement in the atomic lattice or chemical reactions, whereby the resulting shape changes are not characteristic of these processes.","Ein Herstellungsprozess, der die Merkmale des Materials, aus dem ein Werkstück gefertigt ist, modifiziert, was unter anderem durch Vorgänge im submikroskopischen oder atomaren Bereich erfolgt, wie etwa durch Atomdiffusion, die Versetzungsentstehung und -bewegung im Atomgitter oder durch chemische Reaktionen, wobei die dabei auftretenden Formveränderungen nicht charakteristisch für diese Verfahren sind.",,,,,,
